id,depart,arrival,duration,routeLength,waitingTime
mainFlow.0,0.0,42.6,42.6,1494.9,0.0
rampFlow.0,0.0,45.4,45.4,1146.27,0.0
mainFlow.1,1.6,46.2,44.6,1494.9,0.0
rampFlow.1,2.0,46.8,44.8,1146.27,0.0
mainFlow.3,4.4,47.6,43.2,1494.9,0.0
mainFlow.2,3.0,48.0,45.0,1494.9,0.0
rampFlow.2,4.0,55.4,51.4,1146.27,0.0
rampFlow.3,6.0,56.6,50.6,1146.27,0.0
mainFlow.4,5.8,56.8,51.0,1494.9,0.0
rampFlow.4,8.0,58.0,50.0,1146.27,0.0
mainFlow.7,10.2,58.0,47.8,1494.9,0.0
rampFlow.5,10.0,59.2,49.2,1146.27,0.0
mainFlow.8,11.6,59.2,47.6,1494.9,0.0
mainFlow.5,7.2,62.0,54.8,1494.9,0.0
rampFlow.6,12.0,63.2,51.2,1146.27,0.0
mainFlow.6,8.8,64.2,55.4,1494.9,0.0
mainFlow.9,13.0,64.6,51.6,1494.9,0.0
rampFlow.7,14.0,65.8,51.8,1146.27,0.0
mainFlow.11,16.0,65.8,49.8,1494.9,0.0
rampFlow.8,16.0,67.0,51.0,1146.27,0.0
mainFlow.12,17.4,67.0,49.6,1494.9,0.0
mainFlow.10,14.4,68.2,53.8,1494.9,0.0
rampFlow.9,18.0,69.4,51.4,1146.27,0.0
mainFlow.13,18.8,69.6,50.8,1494.9,0.0
mainFlow.15,21.6,71.0,49.4,1494.9,0.0
mainFlow.17,24.6,72.2,47.6,1494.9,0.0
mainFlow.19,27.4,73.4,46.0,1494.9,0.0
rampFlow.10,20.0,73.8,53.8,1146.27,0.0
mainFlow.21,30.4,74.6,44.2,1494.9,0.0
rampFlow.11,22.0,75.2,53.2,1146.27,0.0
mainFlow.20,28.8,75.8,47.0,1494.9,0.0
mainFlow.14,20.2,76.4,56.2,1494.9,0.0
mainFlow.16,23.2,77.0,53.8,1494.9,0.0
rampFlow.12,24.0,77.6,53.6,1146.27,0.0
mainFlow.23,33.2,78.2,45.0,1494.9,0.0
rampFlow.13,26.0,78.8,52.8,1146.27,0.0
mainFlow.24,34.6,79.4,44.8,1494.9,0.0
mainFlow.18,26.0,80.0,54.0,1494.9,0.0
mainFlow.25,36.0,80.6,44.6,1494.9,0.0
rampFlow.14,28.0,81.2,53.2,1146.27,0.0
