id,depart,arrival,duration,routeLength,waitingTime
mainFlow.0,0.0,42.6,42.6,1494.9,0.0
mainFlow.1,3.0,44.6,41.6,1494.9,0.0
rampFlow.0,0.0,45.4,45.4,1146.27,0.0
rampFlow.1,2.2,46.8,44.6,1146.27,0.0
rampFlow.2,4.4,49.0,44.6,1146.27,0.0
rampFlow.3,6.4,51.2,44.8,1146.27,0.0
mainFlow.3,9.0,57.2,48.2,1494.9,0.0
rampFlow.4,8.6,58.2,49.6,1146.27,0.0
mainFlow.4,12.0,58.4,46.4,1494.9,0.0
mainFlow.5,15.0,59.6,44.6,1494.9,0.0
rampFlow.6,12.8,60.8,48.0,1146.27,0.0
mainFlow.2,6.0,61.2,55.2,1494.9,0.0
rampFlow.7,15.0,62.0,47.0,1146.27,0.0
rampFlow.5,10.6,62.6,52.0,1146.27,0.0
rampFlow.8,17.0,64.4,47.4,1146.27,0.0
mainFlow.6,18.0,66.6,48.6,1494.9,0.0
mainFlow.7,21.0,69.0,48.0,1494.9,0.0
mainFlow.8,24.0,70.2,46.2,1494.9,0.0
rampFlow.9,19.2,70.6,51.4,1146.27,0.0
rampFlow.11,23.4,71.4,48.0,1146.27,0.0
rampFlow.10,21.2,71.8,50.6,1146.27,0.0
mainFlow.9,27.0,73.2,46.2,1494.9,0.0
rampFlow.12,25.6,73.8,48.2,1146.27,0.0
rampFlow.13,27.6,78.8,51.2,1146.27,0.0
mainFlow.11,33.0,80.6,47.6,1494.9,0.0
mainFlow.10,30.0,83.4,53.4,1494.9,0.0
rampFlow.14,29.8,83.8,54.0,1146.27,0.0
mainFlow.12,36.0,84.8,48.8,1494.9,0.0
rampFlow.15,31.8,85.0,53.2,1146.27,0.0
mainFlow.13,39.0,86.0,47.0,1494.9,0.0
rampFlow.16,34.0,86.4,52.4,1146.27,0.0
mainFlow.14,42.0,87.4,45.4,1494.9,0.0
rampFlow.17,36.2,87.6,51.4,1146.27,0.0
mainFlow.15,45.0,88.6,43.6,1494.9,0.0
rampFlow.18,38.2,88.8,50.6,1146.27,0.0
rampFlow.19,40.4,89.6,49.2,1146.27,0.0
rampFlow.20,42.4,91.0,48.6,1146.27,0.0
rampFlow.22,46.6,92.8,46.2,1146.27,0.0
rampFlow.21,44.6,93.6,49.0,1146.27,0.0
rampFlow.23,48.8,96.2,47.4,1146.27,0.0
mainFlow.17,51.0,98.2,47.2,1494.9,0.0
mainFlow.18,54.0,99.4,45.4,1494.9,0.0
mainFlow.16,48.0,100.4,52.4,1494.9,0.0
rampFlow.24,51.0,100.6,49.6,1146.27,0.0
rampFlow.25,53.0,102.0,49.0,1146.27,0.0
mainFlow.19,57.0,102.2,45.2,1494.9,0.0
rampFlow.26,55.2,103.4,48.2,1146.27,0.0
mainFlow.21,63.0,103.6,40.6,1494.9,0.0
rampFlow.27,57.2,108.8,51.6,1146.27,0.0
rampFlow.28,59.4,111.8,52.4,1146.27,0.0
mainFlow.20,60.0,113.0,53.0,1494.9,0.0
mainFlow.22,66.0,114.4,48.4,1494.9,0.0
rampFlow.29,61.6,115.4,53.8,1146.27,0.0
rampFlow.30,63.6,115.6,52.0,1146.27,0.0
rampFlow.31,65.8,116.8,51.0,1146.27,0.0
mainFlow.23,69.0,119.2,50.2,1494.9,0.0
rampFlow.32,67.8,119.6,51.8,1146.27,0.0
mainFlow.24,72.0,120.4,48.4,1494.9,0.0
rampFlow.33,70.0,121.6,51.6,1146.27,0.0
mainFlow.25,75.0,121.6,46.6,1494.9,0.0
rampFlow.34,72.2,122.8,50.6,1146.27,0.0
mainFlow.26,78.0,123.8,45.8,1494.9,0.0
rampFlow.35,74.2,124.2,50.0,1146.27,0.0
rampFlow.36,76.4,125.6,49.2,1146.27,0.0
mainFlow.28,84.0,127.4,43.4,1494.9,0.0
rampFlow.37,78.4,129.6,51.2,1146.27,0.0
rampFlow.38,80.6,133.4,52.8,1146.27,0.0
mainFlow.27,81.0,133.4,52.4,1494.9,0.0
mainFlow.29,87.0,134.6,47.6,1494.9,0.0
rampFlow.39,82.8,134.8,52.0,1146.27,0.0
mainFlow.30,90.0,135.8,45.8,1494.9,0.0
rampFlow.40,84.8,136.0,51.2,1146.27,0.0
rampFlow.41,87.0,137.6,50.6,1146.27,0.0
rampFlow.42,89.0,140.4,51.4,1146.27,0.0
mainFlow.32,96.0,140.8,44.8,1494.9,0.0
rampFlow.43,91.2,142.2,51.0,1146.27,0.0
mainFlow.31,93.0,142.6,49.6,1494.9,0.0
rampFlow.44,93.2,143.8,50.6,1146.27,0.0
mainFlow.33,99.0,143.8,44.8,1494.9,0.0
rampFlow.45,95.4,145.4,50.0,1146.27,0.0
rampFlow.46,97.6,146.8,49.2,1146.27,0.0
mainFlow.34,102.0,148.6,46.6,1494.9,0.0
