id,depart,arrival,duration,routeLength,waitingTime
mainFlow.0,0.0,42.6,42.6,1494.9,0.0
rampFlow.0,0.0,45.4,45.4,1146.27,0.0
mainFlow.1,2.0,46.6,44.6,1494.9,0.0
rampFlow.1,2.8,46.8,44.0,1146.27,0.0
mainFlow.2,4.0,48.0,44.0,1494.9,0.0
mainFlow.3,6.0,49.2,43.2,1494.9,0.0
rampFlow.3,8.4,55.8,47.4,1146.27,0.0
rampFlow.2,5.6,56.2,50.6,1146.27,0.0
mainFlow.4,8.0,59.0,51.0,1494.9,0.0
rampFlow.4,11.2,60.2,49.0,1146.27,0.0
mainFlow.6,12.0,60.2,48.2,1494.9,0.0
mainFlow.7,14.0,61.4,47.4,1494.9,0.0
rampFlow.5,14.0,61.4,47.4,1146.27,0.0
mainFlow.8,16.0,62.6,46.6,1494.9,0.0
mainFlow.5,10.0,63.8,53.8,1494.9,0.0
rampFlow.6,16.8,64.6,47.8,1146.27,0.0
rampFlow.7,19.4,66.6,47.2,1146.27,0.0
mainFlow.10,20.0,68.2,48.2,1494.9,0.0
mainFlow.11,22.0,69.4,47.4,1494.9,0.0
rampFlow.8,22.2,69.4,47.2,1146.27,0.0
mainFlow.12,24.0,70.6,46.6,1494.9,0.0
mainFlow.9,18.0,72.0,54.0,1494.9,0.0
rampFlow.9,25.0,72.0,47.0,1146.27,0.0
mainFlow.13,26.0,76.8,50.8,1494.9,0.0
rampFlow.10,27.8,78.8,51.0,1146.27,0.0
mainFlow.15,30.0,79.2,49.2,1494.9,0.0
rampFlow.11,30.6,80.2,49.6,1146.27,0.0
mainFlow.17,34.0,80.4,46.4,1494.9,0.0
mainFlow.14,28.0,81.4,53.4,1494.9,0.0
mainFlow.18,36.0,81.6,45.6,1494.9,0.0
rampFlow.12,33.4,82.6,49.2,1146.27,0.0
mainFlow.19,38.0,82.8,44.8,1494.9,0.0
mainFlow.16,32.0,83.8,51.8,1494.9,0.0
mainFlow.21,42.0,84.0,42.0,1494.9,0.0
rampFlow.13,36.0,85.0,49.0,1146.27,0.0
mainFlow.20,40.0,85.8,45.8,1494.9,0.0
rampFlow.14,38.8,86.2,47.4,1146.27,0.0
mainFlow.22,44.0,87.0,43.0,1494.9,0.0
rampFlow.15,41.6,87.8,46.2,1146.27,0.0
mainFlow.23,46.0,89.8,43.8,1494.9,0.0
