id,depart,arrival,duration,routeLength,waitingTime
mainFlow.0,0.0,42.6,42.6,1494.9,0.0
rampFlow.0,0.0,45.4,45.4,1146.27,0.0
mainFlow.1,1.6,46.2,44.6,1494.9,0.0
rampFlow.1,2.2,46.8,44.6,1146.27,0.0
mainFlow.2,3.2,48.0,44.8,1494.9,0.0
mainFlow.3,4.8,48.0,43.2,1494.9,0.0
rampFlow.3,6.4,54.8,48.4,1146.27,0.0
rampFlow.2,4.4,55.4,51.0,1146.27,0.0
mainFlow.4,6.4,57.4,51.0,1494.9,0.0
rampFlow.4,8.6,58.6,50.0,1146.27,0.0
mainFlow.7,11.0,58.6,47.6,1494.9,0.0
rampFlow.5,10.6,59.8,49.2,1146.27,0.0
mainFlow.8,12.6,59.8,47.2,1494.9,0.0
rampFlow.6,12.8,61.8,49.0,1146.27,0.0
mainFlow.5,8.0,62.4,54.4,1494.9,0.0
mainFlow.6,9.4,63.0,53.6,1494.9,0.0
rampFlow.7,15.0,64.2,49.2,1146.27,0.0
mainFlow.9,14.2,65.6,51.4,1494.9,0.0
mainFlow.11,17.4,65.6,48.2,1494.9,0.0
mainFlow.12,18.8,66.8,48.0,1494.9,0.0
rampFlow.8,17.0,67.2,50.2,1146.27,0.0
mainFlow.10,15.8,68.6,52.8,1494.9,0.0
rampFlow.9,19.2,69.8,50.6,1146.27,0.0
mainFlow.13,20.4,71.2,50.8,1494.9,0.0
mainFlow.15,23.6,71.8,48.2,1494.9,0.0
mainFlow.17,26.8,73.2,46.4,1494.9,0.0
rampFlow.10,21.2,74.4,53.2,1146.27,0.0
mainFlow.19,29.8,74.4,44.6,1494.9,0.0
rampFlow.11,23.4,75.6,52.2,1146.27,0.0
mainFlow.21,33.0,75.6,42.6,1494.9,0.0
mainFlow.14,22.0,77.0,55.0,1494.9,0.0
mainFlow.20,31.4,77.0,45.6,1494.9,0.0
rampFlow.12,25.6,78.2,52.6,1146.27,0.0
rampFlow.14,29.8,78.2,48.4,1146.27,0.0
rampFlow.13,27.6,79.4,51.8,1146.27,0.0
mainFlow.23,36.0,79.8,43.8,1494.9,0.0
mainFlow.16,25.2,80.6,55.4,1494.9,0.0
mainFlow.24,37.6,81.0,43.4,1494.9,0.0
mainFlow.18,28.2,81.6,53.4,1494.9,0.0
mainFlow.25,39.2,82.4,43.2,1494.9,0.0
