id,depart,arrival,duration,routeLength,waitingTime
mainFlow.0,0.0,42.6,42.6,1494.9,0.0
rampFlow.0,0.0,45.4,45.4,1146.27,0.0
mainFlow.1,1.6,46.2,44.6,1494.9,0.0
rampFlow.1,2.0,46.8,44.8,1146.27,0.0
mainFlow.2,3.2,47.4,44.2,1494.9,0.0
mainFlow.3,4.8,48.8,44.0,1494.9,0.0
mainFlow.4,6.4,54.6,48.2,1494.9,0.0
rampFlow.2,4.0,55.4,51.4,1146.27,0.0
mainFlow.7,11.0,55.8,44.8,1494.9,0.0
rampFlow.3,6.0,56.6,50.6,1146.27,0.0
mainFlow.6,9.4,57.0,47.6,1494.9,0.0
rampFlow.4,8.0,58.0,50.0,1146.27,0.0
rampFlow.5,10.0,58.2,48.2,1146.27,0.0
mainFlow.5,8.0,61.8,53.8,1494.9,0.0
mainFlow.9,14.2,63.0,48.8,1494.9,0.0
rampFlow.6,12.0,63.2,51.2,1146.27,0.0
mainFlow.11,17.4,64.2,46.8,1494.9,0.0
rampFlow.7,14.0,65.2,51.2,1146.27,0.0
mainFlow.10,15.8,65.6,49.8,1494.9,0.0
mainFlow.8,12.6,66.4,53.8,1494.9,0.0
mainFlow.12,18.8,66.8,48.0,1494.9,0.0
rampFlow.8,16.0,67.8,51.8,1146.27,0.0
rampFlow.9,18.0,68.0,50.0,1146.27,0.0
mainFlow.15,23.6,71.2,47.6,1494.9,0.0
rampFlow.10,20.0,71.4,51.4,1146.27,0.0
mainFlow.17,26.8,72.4,45.6,1494.9,0.0
rampFlow.11,22.0,72.8,50.8,1146.27,0.0
mainFlow.18,28.2,73.6,45.4,1494.9,0.0
mainFlow.19,29.8,75.2,45.4,1494.9,0.0
mainFlow.21,33.0,76.4,43.4,1494.9,0.0
mainFlow.13,20.4,76.8,56.4,1494.9,0.0
rampFlow.12,24.0,78.2,54.2,1146.27,0.0
mainFlow.20,31.4,78.4,47.0,1494.9,0.0
rampFlow.13,26.0,79.4,53.4,1146.27,0.0
mainFlow.22,34.6,79.6,45.0,1494.9,0.0
mainFlow.14,22.0,80.6,58.6,1494.9,0.0
rampFlow.15,30.0,80.8,50.8,1146.27,0.0
rampFlow.14,28.0,81.8,53.8,1146.27,0.0
mainFlow.16,25.2,83.0,57.8,1494.9,0.0
mainFlow.23,36.0,83.2,47.2,1494.9,0.0
