id,depart,arrival,duration,routeLength,waitingTime
mainFlow.0,0.0,42.6,42.6,1494.9,0.0
rampFlow.0,0.0,45.4,45.4,1146.27,0.0
mainFlow.1,1.8,46.4,44.6,1494.9,0.0
rampFlow.1,2.6,46.8,44.2,1146.27,0.0
mainFlow.2,3.6,47.8,44.2,1494.9,0.0
mainFlow.3,5.4,49.0,43.6,1494.9,0.0
rampFlow.3,7.8,55.6,47.8,1146.27,0.0
rampFlow.2,5.2,56.0,50.8,1146.27,0.0
mainFlow.4,7.2,58.2,51.0,1494.9,0.0
rampFlow.4,10.4,59.4,49.0,1146.27,0.0
mainFlow.6,10.8,59.4,48.6,1494.9,0.0
rampFlow.5,13.0,60.6,47.6,1146.27,0.0
mainFlow.8,14.4,60.8,46.4,1494.9,0.0
mainFlow.7,12.6,62.0,49.4,1494.9,0.0
mainFlow.5,9.0,63.4,54.4,1494.9,0.0
rampFlow.6,15.6,63.6,48.0,1146.27,0.0
rampFlow.7,18.0,65.4,47.4,1146.27,0.0
mainFlow.10,18.0,66.0,48.0,1494.9,0.0
mainFlow.11,19.8,67.2,47.4,1494.9,0.0
mainFlow.12,21.6,68.4,46.8,1494.9,0.0
mainFlow.9,16.2,68.6,52.4,1494.9,0.0
rampFlow.8,20.6,69.8,49.2,1146.27,0.0
mainFlow.16,28.8,70.2,41.4,1494.9,0.0
rampFlow.9,23.2,71.0,47.8,1146.27,0.0
mainFlow.18,32.4,72.0,39.6,1494.9,0.0
mainFlow.19,34.2,74.0,39.8,1494.9,0.0
rampFlow.12,31.0,75.2,44.2,1146.27,0.0
rampFlow.10,25.8,75.4,49.6,1146.27,0.0
mainFlow.13,23.4,76.8,53.4,1494.9,0.0
rampFlow.11,28.4,77.2,48.8,1146.27,0.0
mainFlow.15,27.0,80.6,53.6,1494.9,0.0
mainFlow.20,36.0,81.8,45.8,1494.9,0.0
mainFlow.14,25.2,82.4,57.2,1494.9,0.0
mainFlow.22,39.6,83.0,43.4,1494.9,0.0
rampFlow.13,33.6,83.6,50.0,1146.27,0.0
mainFlow.17,30.6,84.8,54.2,1494.9,0.0
mainFlow.21,37.8,85.0,47.2,1494.9,0.0
rampFlow.14,36.0,86.0,50.0,1146.27,0.0
mainFlow.23,41.4,86.2,44.8,1494.9,0.0
rampFlow.15,38.6,87.0,48.4,1146.27,0.0
